suburb,category,name,lat,lon
Hughesdale,cafe,Chichi House Cafe,-37.8943796,145.0773818
Hampton East,cafe,Chilpa,-37.9486646,145.0425205
South Geelong,library,Chilwell Library,-38.1571197,144.3468046
Ringwood East,supermarket,Chinland Asian Grocery,-37.812436,145.2499075
Melbourne,cafe,Chintaroma,-37.8140649,144.9567012
Surrey Hills,cafe,Chit Chat,-37.823438,145.0979535
Sandringham,cafe,Chives Cafe,-37.9619038,145.0188465
Hawthorn East,cafe,Choclatte,-37.8283912,145.0567588
Wantirna South,cafe,Choco Bean Cafe,-37.8772049,145.2214525
Rowville,cafe,Choco Bean Cafe,-37.9280653,145.2525698
Rowville,cafe,Choco Bean,-37.913649,145.256972
Melbourne,cafe,Chocolate Arcade,-37.815099,144.965765
Clifton Hill,cafe,Chomp Cafe,-37.7999748,144.9998757
Brunswick,cafe,Chooka's,-37.7660655,144.9615291
Fawkner,cafe,Chorba,-37.7070798,144.9834379
Coburg,cafe,Chorba,-37.7432111,144.9658146
Ferntree Gully,cafe,Chosen Bean,-37.8839592,145.2769675
Carlton North,cafe,Choukette,-37.7703732,144.9617167
Oakleigh South,cafe,Chris's Take Away,-37.9308617,145.0974245
Somerville,cafe,Chrissy's Kitchen,-38.2214671,145.1766089
South Melbourne,library,Christian Science Reading Room,-37.830484,144.97086
Noble Park,cafe,Christie's,-37.966828,145.1745492
Aspendale Gardens,cafe,Chubby Buddies,-38.0371997,145.1074306
Notting Hill,cafe,Church of Secular Coffee,-37.9114985,145.1343235
Surrey Hills,cafe,Churchill Cafe,-37.820118,145.1050961
Melbourne,cafe,Churros Juan Cafe,-37.8070993,144.9603311
Melbourne,cafe,Chè Vietnamese Desserts,-37.8126,144.9617564
Fitzroy,cafe,Cibi Cafe (Dine In),-37.7970912,144.9858952
South Melbourne,cafe,Ciel,-37.8293898,144.955495
South Yarra,cafe,Cinque 5,-37.8391499,144.9938105
Carlton North,cafe,Citrus,-37.7832134,144.9841088
Melbourne,library,City Library,-37.8169458,144.9659025
Thornbury,cafe,CJ Cafe,-37.7468737,145.005165
Malvern East,cafe,Clancy's Bakehouse,-37.8773135,145.0572341
South Yarra,supermarket,Claremont Supermarket,-37.8383107,144.9935719
Clarinda,library,Clarinda Library,-37.9402769,145.1022687
Melbourne,cafe,Class Ramen,-37.811257,144.9674504
Briar Hill,cafe,Clay Oven,-37.6980419,145.116462
Reservoir,cafe,Clayton & Me,-37.7160964,145.0057549
Clayton South,cafe,Clayton food Hut,-37.9307892,145.1356949
Melbourne,cafe,Cleaver & Quill Cafe,-37.8014271,144.9775045
Fitzroy,gym,Clifton Hill Pilates & Rehab,-37.7895239,144.9895559
Fitzroy,gym,Clifton Hill Yoga Studio,-37.7892468,144.9902274
Fitzroy,cafe,Cliftons Cafe,-37.7886755,144.9900011
Carlton North,cafe,Clinker,-37.7737765,144.961477
Brunswick East,cafe,Clove Cafe & Restaurant,-37.7640315,144.9729162
Richmond,cafe,Clover & Rye,-37.8194738,145.0050497
South Geelong,gym,Club Lime Belmont,-38.180411,144.3523614
Parkdale,gym,Club Lime Parkdale,-37.9965959,145.0843554
Scoresby,gym,Club Lime Scoresby,-37.8978607,145.2325129
Upwey,gym,Club Lime,-37.9054804,145.3325483
Melbourne,cafe,CM & Co,-37.8099978,144.970635
Melbourne,cafe,CM & Co,-37.817997,144.9622922
Travancore,cafe,Co Lab,-37.7901792,144.9356562
Melbourne,cafe,Coal River Farm,-37.8156404,144.9641473
Coburg,library,Coburg Library,-37.7433351,144.9653376
Coburg,supermarket,Coburg Pasal,-37.7415249,144.9650436
Coburg,library,Coburg Station Book Fridge,-37.7428521,144.9640796
Geelong,cafe,Cocco,-38.1499363,144.3612558
Footscray,cafe,CoCo Fresh Tea & Juice,-37.8000277,144.9008245
Melbourne,cafe,CoCo Fresh Tea & Juice,-37.8120734,144.9651916
Melbourne,cafe,CoCo Fresh Tea & Juice,-37.817757,144.965861
Box Hill North,cafe,CoCo Fresh Tea & Juice,-37.8197229,145.121309
St Kilda,cafe,CoCo Fresh Tea & Juice,-37.8599962,144.9779107
Springvale,cafe,CoCo Fresh Tea & Juice,-37.9504775,145.1518425
North Warrandyte,cafe,CoCoa Moon,-37.7378546,145.2193541
Kew,cafe,Cocoa,-37.8065992,145.0308892
Docklands,cafe,Cocobei,-37.8142896,144.9396203
Ripponlea,cafe,Cocorico Cafe,-37.8840983,145.0004741
Carlton North,cafe,Code 21,-37.7786686,144.9761618
Wheelers Hill,cafe,Code 5,-37.9003032,145.1746514
Melbourne,cafe,Code Black Coffee,-37.8042375,144.9536691
Melbourne,cafe,Code Black Coffee,-37.8162463,144.9680692
Melbourne,cafe,Code Black Coffee,-37.8178741,144.9538677
Carlton North,cafe,Code Black,-37.7747117,144.9624457
Richmond,cafe,Coe & Coe,-37.8280749,144.9938608
Jacana,cafe,Coffebaby,-37.6983853,144.9096128
Upper Ferntree Gully,cafe,Coffee & Co,-37.8826525,145.2964632
Coburg,cafe,Coffee & Kitchen centre,-37.7432205,144.9659173
Fitzroy,cafe,Coffee + Office,-37.7965615,144.9848355
Springvale South,cafe,Coffee 575A,-37.9717948,145.148988
Cranbourne West,cafe,Coffee Bean Cafe,-38.107792,145.2510556
Belmont,cafe,Coffee by Design,-38.1741823,144.342508
Southbank,cafe,Coffee Cart,-37.8379375,144.97565
Carrum,cafe,Coffee Chain,-38.0890544,145.1284478
Meadow Heights,cafe,Coffee Escape,-37.6467178,144.9325558
Melbourne,cafe,Coffee Exchange,-37.8126026,144.9730264
South Melbourne,cafe,Coffee Gauge,-37.8199191,144.9440603
South Yarra,cafe,Coffee Geek Brewers,-37.8389948,144.9906419
Melbourne Airport,cafe,Coffee Grinder,-37.673224,144.8491689
Seaford,cafe,Coffee Home Cafe,-38.1038554,145.1261836
Melbourne,cafe,Coffee HQ,-37.818122,144.967206
Newcomb,cafe,Coffee Jet,-38.1728166,144.3985281
Melbourne,cafe,Coffee Minded,-37.8200449,144.9669606
Fitzroy,cafe,Coffee Peddlr,-37.8074085,144.9929792
Coburg,cafe,Coffee Rush,-37.7435849,144.9660513
Melbourne,cafe,Coffee Rush,-37.8153071,144.9522179
Sandringham,cafe,Coffee Shop At Raw,-37.9462405,145.0219972
Richmond,cafe,Coffee Supreme,-37.8091914,145.006807
Frankston,cafe,Coffee Time,-38.1328952,145.1248876
Hughesdale,cafe,Coffee to Go,-37.9003067,145.0880771
Hillside,cafe,Coffee Town,-37.6916477,144.7478589
Mornington,cafe,Coffee Traders,-38.2183572,145.0382173
Carlton,cafe,Coffee With Benefeats,-37.7990459,144.9669225
Berwick,cafe,Coffee/Asian food,-38.0403357,145.3406365
Caulfield,cafe,Coffeefield Café,-37.8825017,145.0167069
Williamstown North,cafe,Coffeeism,-37.8577669,144.8820796
Coburg,cafe,Coffico Coffee,-37.7300622,144.9505432
Belgrave,cafe,Cognoscenti,-37.9096599,145.3521804
Caulfield North,cafe,Coin Laundry Cafe,-37.8566673,145.018764
Princes Hill,cafe,Cold Brew Coffee Bar,-37.7688501,144.9624605
Kew East,supermarket,Coles Local,-37.7930208,145.0647489
Surrey Hills,supermarket,Coles Local,-37.8241567,145.0972292
Mickleham,supermarket,Coles,-37.5365138,144.9212675
Craigieburn,supermarket,Coles,-37.5923694,144.9150075
Mernda,supermarket,Coles,-37.6000034,145.0952382
South Morang,supermarket,Coles,-37.6296479,145.0794343
Meadow Heights,supermarket,Coles,-37.638387,144.9323564
Greenvale,supermarket,Coles,-37.639343,144.8825125
Mill Park,supermarket,Coles,-37.6508313,145.0687423
Lalor,supermarket,Coles,-37.6543378,145.0188275
Lalor,supermarket,Coles,-37.6730186,145.0169622
Diamond Creek,supermarket,Coles,-37.6735307,145.159387
Broadmeadows,supermarket,Coles,-37.679686,144.9186507
Watsonia North,supermarket,Coles,-37.682907,145.0704091
Melton West,supermarket,Coles,-37.6856825,144.5657612
Bundoora,supermarket,Coles,-37.6972847,145.0579698
Melton South,supermarket,Coles,-37.7017311,144.574255
Greensborough,supermarket,Coles,-37.70242,145.1028078
Oak Park,supermarket,Coles,-37.7052372,144.9167744
Oak Park,supermarket,Coles,-37.7052592,144.9167752
Taylors Hill,supermarket,Coles,-37.711603,144.7415653
Cobblebank,supermarket,Coles,-37.7140271,144.6022542
Reservoir,supermarket,Coles,-37.7145205,145.0073117
Tullamarine,supermarket,Coles,-37.7149789,144.88468
Eltham,supermarket,Coles,-37.7151557,145.1486437
Rockbank,supermarket,Coles,-37.7227961,144.6701494
Kingsbury,supermarket,Coles,-37.7254998,145.0281053
Essendon Fields,supermarket,Coles,-37.7272917,144.895358
Keilor Downs,supermarket,Coles,-37.7273876,144.8065418
Coburg,supermarket,Coles,-37.7315658,144.9503452
Burnside Heights,supermarket,Coles,-37.7323759,144.7425236
Bellfield,supermarket,Coles,-37.7391583,145.0282899
Coburg,supermarket,Coles,-37.742482,144.9658855
Strathmore,supermarket,Coles,-37.7437412,144.9106915
Albanvale,supermarket,Coles,-37.7518375,144.7756103
Heidelberg,supermarket,Coles,-37.7557097,145.0693397
Lilydale,supermarket,Coles,-37.7563965,145.3542278
Cairnlea,supermarket,Coles,-37.7587406,144.7901048
Burnside,supermarket,Coles,-37.7592178,144.7534185
Ascot Vale,supermarket,Coles,-37.7645234,144.9219203
Bulleen,supermarket,Coles,-37.7652693,145.0918512
Northcote,supermarket,Coles,-37.7673811,145.0017674
Avondale Heights,supermarket,Coles,-37.7674337,144.863378
Bellfield,supermarket,Coles,-37.7681531,145.0418563
Northcote,supermarket,Coles,-37.7691345,145.0013383
Croydon North,supermarket,Coles,-37.7710664,145.2940313
Carlton North,supermarket,Coles,-37.7721229,144.9784681
Parkville,supermarket,Coles,-37.7724084,144.9488152
Maribyrnong,supermarket,Coles,-37.7752157,144.8866386
Carlton North,supermarket,Coles,-37.7758523,144.9626265
Braybrook,supermarket,Coles,-37.7781318,144.8514648
Ascot Vale,supermarket,Coles,-37.7824349,144.9148103
Mooroolbark,supermarket,Coles,-37.7849101,145.315384
Doncaster,supermarket,Coles,-37.786708,145.1257784
Doncaster East,supermarket,Coles,-37.7914336,145.1718422
West Footscray,supermarket,Coles,-37.7936568,144.8603614
Croydon,supermarket,Coles,-37.794199,145.2791738
Sunshine West,supermarket,Coles,-37.7976134,144.8061424
Carlton,supermarket,Coles,-37.7978511,144.9779798
Footscray,supermarket,Coles,-37.8013978,144.897529
Fitzroy,supermarket,Coles,-37.803803,144.983619
Kew East,supermarket,Coles,-37.8038373,145.0376993
Mont Albert North,supermarket,Coles,-37.8038542,145.1021788
Melbourne,supermarket,Coles,-37.8101212,144.9632193
Blackburn,supermarket,Coles,-37.8112818,145.1535054
Ringwood,supermarket,Coles,-37.8117934,145.2299716
Richmond,supermarket,Coles,-37.8139592,145.0115685
Melbourne,supermarket,Coles,-37.8147983,144.9518038
Mitcham,supermarket,Coles,-37.8152905,145.1927791
Ringwood,supermarket,Coles,-37.8155086,145.2212725
South Kingsville,supermarket,Coles,-37.816873,144.8810662
Richmond,supermarket,Coles,-37.8173906,144.9988683
Melbourne,supermarket,Coles,-37.8175611,144.9649673
Box Hill North,supermarket,Coles,-37.8196048,145.1203412
Hawthorn East,supermarket,Coles,-37.82003,145.0354613
Truganina,supermarket,Coles,-37.820201,144.7210078
Richmond,supermarket,Coles,-37.8254909,144.9947938
Brooklyn,supermarket,Coles,-37.8282395,144.8480047
Hawthorn East,supermarket,Coles,-37.8291542,145.0563202
South Melbourne,supermarket,Coles,-37.8319294,144.9609368
Camberwell,supermarket,Coles,-37.8334247,145.0773388
Tarneit,supermarket,Coles,-37.8339607,144.6510554
Forest Hill,supermarket,Coles,-37.83496,145.1643348
South Wharf,supermarket,Coles,-37.8386433,144.9417288
Bayswater,supermarket,Coles,-37.8425504,145.2667021
Malvern,supermarket,Coles,-37.8458418,145.0452563
South Yarra,supermarket,Coles,-37.8479109,144.9935468
Blackburn South,supermarket,Coles,-37.8535375,145.1487011
Vermont South,supermarket,Coles,-37.8546883,145.1826622
Williamstown,supermarket,Coles,-37.8576259,144.8974163
Malvern,supermarket,Coles,-37.8604328,145.0291228
Boronia,supermarket,Coles,-37.8612829,145.2875436
St Kilda,supermarket,Coles,-37.8679128,144.9919849
St Kilda,supermarket,Coles,-37.8685845,144.9806027
Seaholme,supermarket,Coles,-37.8689178,144.8299879
Laverton,supermarket,Coles,-37.8732777,144.7759322
Wyndham Vale,supermarket,Coles,-37.8757512,144.6145175
Caulfield,supermarket,Coles,-37.8760273,145.0376175
Glen Waverley,supermarket,Coles,-37.8768747,145.1645918
Chadstone,supermarket,Coles,-37.8784912,145.0923339
Ferntree Gully,supermarket,Coles,-37.8836854,145.2753186
Ripponlea,supermarket,Coles,-37.8849415,145.0068058
Hughesdale,supermarket,Coles,-37.8855399,145.0845484
Notting Hill,supermarket,Coles,-37.8915244,145.14381
Point Cook,supermarket,Coles,-37.8952497,144.7530363
Hughesdale,supermarket,Coles,-37.901233,145.0903717
Werribee,supermarket,Coles,-37.9028636,144.6590679
Gardenvale,supermarket,Coles,-37.9060865,145.0051856
Brighton,supermarket,Coles,-37.913326,144.9927645
McKinnon,supermarket,Coles,-37.9175523,145.0385071
Rowville,supermarket,Coles,-37.9208945,145.2375525
Clayton South,supermarket,Coles,-37.9259993,145.1185924
Clayton South,supermarket,Coles,-37.9280896,145.1181472
Springvale,supermarket,Coles,-37.9347488,145.1568383
Sandringham,supermarket,Coles,-37.9453066,145.0217912
Sandringham,supermarket,Coles,-37.9494484,145.0033694
Cheltenham,supermarket,Coles,-37.9589132,145.0512356
Noble Park,supermarket,Coles,-37.9654121,145.1730576
Endeavour Hills,supermarket,Coles,-37.9775716,145.2583643
Dandenong,supermarket,Coles,-37.9828511,145.2136939
Mentone,supermarket,Coles,-37.9840734,145.0643704
Dandenong,supermarket,Coles,-37.9865785,145.2183528
Keysborough,supermarket,Coles,-37.9922837,145.1719538
Hallam,supermarket,Coles,-38.004827,145.2664991
Narre Warren,supermarket,Coles,-38.0185007,145.306709
Berwick,supermarket,Coles,-38.0321022,145.3450266
Lynbrook,supermarket,Coles,-38.0522568,145.2568486
Narre Warren South,supermarket,Coles,-38.0686164,145.3007558
Patterson Lakes,supermarket,Coles,-38.0686223,145.144883
Corio,supermarket,Coles,-38.0759456,144.3556949
Cranbourne North,supermarket,Coles,-38.0849951,145.2928351
Cranbourne West,supermarket,Coles,-38.1030621,145.2652502
Cranbourne,supermarket,Coles,-38.1071313,145.2818531
Cranbourne East,supermarket,Coles,-38.1191101,145.3205054
Manifold Heights,supermarket,Coles,-38.1389962,144.3374854
Frankston,supermarket,Coles,-38.1421829,145.1234117
Geelong,supermarket,Coles,-38.1465194,144.3634189
Junction Village,supermarket,Coles,-38.1497807,145.2897666
Langwarrin,supermarket,Coles,-38.1512148,145.196592
South Geelong,supermarket,Coles,-38.1701863,144.3487229
Belmont,supermarket,Coles,-38.1736001,144.3430639
Grovedale,supermarket,Coles,-38.1999126,144.3167547
Mornington,supermarket,Coles,-38.219185,145.0399321
Somerville,supermarket,Coles,-38.2240036,145.1703702
Armstrong Creek,supermarket,Coles,-38.2277511,144.3399292
Mornington,supermarket,Coles,-38.2330593,145.0515325
Deepdene,cafe,Collective,-37.8261814,145.0579774
Fitzroy,library,Collingwood Library,-37.804503,144.99293
Fitzroy North,library,Collingwood Toy Library,-37.7973804,144.9958633
Ripponlea,cafe,Combi,-37.8862143,144.9886886
Melbourne,cafe,ComeBuyTea,-37.8109235,144.9630703
Footscray,cafe,Common Galaxia,-37.8041902,144.8920822
Melbourne,cafe,Common Ground,-37.8058124,144.9539573
Melbourne,cafe,Common Place Coffee Brewers,-37.8151033,144.9541949
Prahran,cafe,Common Room Co,-37.8640232,145.01109
Warranwood,cafe,Common Room,-37.7861667,145.2552042
Knoxfield,cafe,Community@Cavell,-37.8888624,145.2358004
Mentone,cafe,Como Parade Cafe,-37.9821507,145.0646464
Eumemmerring,cafe,Conquest Corner Gourmet,-38.0072518,145.2558038
Clifton Hill,supermarket,Continental Supermarket,-37.7879567,144.9992427
Coburg North,gym,Controlled Chaos Weightlifting,-37.7285249,144.9547142
Moonee Ponds,cafe,Convoy,-37.76128,144.9256703
Moorabbin,cafe,Cool Bean Kitchen Burger bar,-37.9372508,145.0655151
Caulfield,cafe,Cora Expresso,-37.8759023,145.0374552
Preston,gym,Core +,-37.7357483,145.0042206
Frankston,gym,Core Fitness,-38.1315129,145.125571
South Yarra,gym,Core Plus,-37.8488132,144.994005
Ivanhoe,gym,Core Principles Personal And Group Training,-37.7716817,145.0458851
Carlton North,cafe,Core Roasters,-37.7780849,144.9771821
Melbourne,gym,CorePlus North Melbourne,-37.8033564,144.9508374
Greensborough,gym,CorePlus,-37.7042934,145.1033323
Carlton North,gym,CorePlus,-37.7842202,144.9775739
South Geelong,gym,CorePlus,-38.1590681,144.3557944
Melbourne,cafe,Corner & Bench,-37.814528,144.961567
Burwood,cafe,Corner Cafe,-37.847248,145.114568
Mornington,cafe,Corner Counter,-38.2207996,145.0401564
Parkville,cafe,Corner Internet Cafe,-37.776569,144.939531
Rowville,cafe,Corner Stonez Cafe,-37.9203341,145.236696
Fawkner,cafe,Corner Take Away,-37.7165826,144.9833481
Eltham,cafe,Cornercaf Eltham,-37.7143074,145.1489863
Kingsville,cafe,Cornershop,-37.8161152,144.89118
Avondale Heights,cafe,Cornerstone Espresso,-37.7705037,144.8658433
Brighton East,library,Cornish Library,-37.9279979,145.0074971
Melbourne,gym,Corporate Fitness Club,-37.817559,144.963588
Oakleigh East,cafe,Cosmic Bear Cafe,-37.8989404,145.0908399
Prahran,cafe,Costeñisima,-37.8595766,145.0010936
Hughesdale,cafe,Cote Terra,-37.8992062,145.0884074
Charlemont,cafe,Cottage@Iona,-38.2194238,144.3563868
South Melbourne,cafe,Cottle on Coventry,-37.832243,144.958107
Footscray,cafe,Counterweight Vinyl & Espresso,-37.8004413,144.899786
Mulgrave,cafe,Country Cob,-37.9345522,145.1589222
Mooroolbark,cafe,Country Heart Cafe,-37.7852874,145.3125071
Melbourne,cafe,Courtyard 55,-37.8076182,144.9755061
Hawthorn East,cafe,Courtyard,-37.8460212,145.0540626
St Kilda,cafe,Cowderoy's Dairy,-37.856806,144.971359
Hawthorn East,cafe,Crabapple Kitchen,-37.8209506,145.0355099
Craigieburn,library,Craigieburn Library,-37.59044,144.9098357
Cranbourne,supermarket,Cranbourne Fresh Food Centre,-38.1122855,145.2832774
Cranbourne East,library,Cranbourne Library,-38.1137471,145.2956365
Geelong West,cafe,Cravings,-38.1470477,144.3592958
Bentleigh East,cafe,Creatures,-37.9291558,145.0705461
Melbourne,cafe,Crema Cafe,-37.8151402,144.9630457
Wantirna South,cafe,Crest,-37.8607878,145.2314414
Melbourne,cafe,Croque Monsieur,-37.8168787,144.9663397
Fitzroy,gym,CrossFit Collingwood,-37.8061913,144.9899356
Newtown,gym,CrossFit Geelong,-38.1598446,144.3394601
Scoresby,gym,CrossFit Iron Bear,-37.8986218,145.2177359
Princes Hill,gym,CrossFit Moreland,-37.7677252,144.9581907
Grovedale,gym,CrossFit Raven,-38.1965395,144.3451682
Coburg,gym,Crossfit Turmoil,-37.7329612,144.9559765
Carlton North,gym,CrossFit,-37.7697718,144.9807553
Prahran,gym,CrossFit,-37.8650772,144.9868488
Fitzroy,cafe,Crossroads Cafe,-37.804665,144.9900996
Brunswick East,cafe,Crossroads Diner Coburg,-37.755292,144.964013
Williamstown,cafe,Crowded House,-37.858918,144.8993079
Melbourne,supermarket,Crown Asian Supermarket,-37.8097911,144.960887
Melbourne,supermarket,Crown Asian Supermarket,-37.8147623,144.9519191
Croydon,library,Croydon Library,-37.8006106,145.2817446
Northcote,cafe,Crunch Cafe,-37.7607197,144.9999111
Richmond,gym,Crunch Fitness,-37.8187394,145.0092346
Chadstone,gym,Crunch Fitness,-37.8774085,145.0919028
Springvale,gym,Crunch Fitness,-37.9412436,145.1680672
Cheltenham,gym,Crunch Fitness,-37.9747192,145.067052
South Kingsville,cafe,Crème de la Crème,-37.8297009,144.8844213
Doncaster East,cafe,Cube Cafe Bar,-37.7919091,145.1700928
Melbourne,cafe,Cuff,-37.817628,144.963416
Fitzroy North,cafe,Cuppa Turca,-37.7725662,144.9985034
Moonee Ponds,cafe,Curators Collective,-37.7618723,144.9230086
Carlton North,cafe,Curly Joe's drive-thru coffee,-37.7759511,144.9789669
Reservoir,gym,Curves,-37.7171699,145.0100282
Thornbury,gym,Curves,-37.7665123,145.0198769
Ashburton,gym,Curves,-37.8635064,145.0814578
Belgrave,gym,Curves,-37.9088599,145.3566835
Rowville,gym,Curves,-37.9108229,145.2438856
Frankston,gym,Curves,-38.1578114,145.1303226
Springvale South,supermarket,Cường Phát,-37.9716667,145.1490097
Footscray,supermarket,D&K,-37.798678,144.9009904
South Melbourne,cafe,D.G. Expresso,-37.8205603,144.9438715
Brunswick East,cafe,D1uno Cafe & Catering,-37.75699,144.9746662
Sunshine,cafe,Da Lat Hill,-37.7819638,144.8328932
Seaholme,cafe,Da Moose Cafe,-37.8513527,144.8332147
Footscray,cafe,Da Net Cafe,-37.7994488,144.898145
Melbourne,cafe,Daboba,-37.8086427,144.9596031
Kingsville,cafe,Dad & Dave's,-37.8163041,144.8895681
Melbourne,supermarket,Dae Bark Mart,-37.818584,144.963055
Footscray,cafe,Dahlak,-37.7917563,144.8892318
Travancore,cafe,Daily Grind Cafe,-37.787353,144.928303
Bundoora,cafe,Dairy Bell,-37.700844,145.0654488
Geelong West,cafe,Dal,-38.1491584,144.3545249
Geelong West,cafe,Dal,-38.1517815,144.3590617
Hughesdale,cafe,Dalgety's Cafe,-37.8919653,145.0894109
Carlton,library,Dalton McCaughey Library,-37.7929792,144.9617348
Northcote,cafe,Dan's Deli,-37.7688056,144.9992886
Dandenong,supermarket,Dandenong IGA Plus Liquor,-37.9825216,145.2025528
Dandenong,library,Dandenong Library,-37.9888083,145.2133192
Dandenong,supermarket,Dandy Bahar Supermarket,-37.9849935,145.2121829
Lalor,supermarket,Dandy Mart,-37.6739551,145.0167977
Hampton Park,supermarket,Dandy Mart,-38.0332147,145.2654897
Dandenong,supermarket,Dandy Supermarket & Halal Meat,-37.9855934,145.2121437
Hughesdale,cafe,Daniel Son,-37.8900292,145.0675703
Melbourne,cafe,Dari,-37.814183,144.9613888
South Yarra,cafe,Darling Cafe,-37.8385322,144.9914918
Ascot Vale,cafe,Darling Street Espresso,-37.7690685,144.9105119
Manifold Heights,cafe,Darling West Cafe,-38.1439631,144.3478745
Fitzroy,gym,Das Studio Pilates,-37.7987,144.984084
Docklands,cafe,Daybreak Cafe,-37.8129813,144.9392926
South Melbourne,cafe,De Gusto,-37.8186255,144.9473022
South Melbourne,cafe,Dead Man Espresso,-37.829522,144.960189
Burwood,gym,Deakin Gym,-37.8461809,145.1138776
Burwood,library,Deakin University Library,-37.8470043,145.1147565
Waurn Ponds,library,Deakin University Library,-38.1979279,144.2972735
Travancore,cafe,Dear Abbey,-37.7689087,144.9216071
St Kilda,cafe,Dear Liza,-37.860591,144.9837674
Cairnlea,cafe,Deer Park Munchies,-37.7703676,144.7733974
Northcote,cafe,Degani Bakery Cafe,-37.767703,145.002235
Mont Albert North,cafe,Degani Bakery Cafe,-37.8038539,145.101353
South Melbourne,cafe,Degani Bakery Cafe,-37.8199126,144.9505437
Frankston,cafe,Degani Cafe,-38.1419615,145.1297459
Newtown,cafe,Degani Drive Thru Newtown,-38.1578466,144.3335932
Epping,cafe,Degani's,-37.6530762,145.0168369
Mernda,cafe,Degani,-37.6000793,145.0947115
Jacana,cafe,Degani,-37.6845202,144.9126947
Eltham North,cafe,Degani,-37.6851194,145.1361391
Brunswick East,cafe,Degani,-37.7565659,144.9721925
South Melbourne,cafe,Degani,-37.819121,144.948331
Heatherton,cafe,Degani,-37.9701439,145.0892247
Melbourne,cafe,Degraves Espresso Bar,-37.8171236,144.9656216
Melbourne,cafe,Degraves Street,-37.8171906,144.9657758
Carlton North,cafe,Deli Danois,-37.7821306,144.9774473
Cheltenham,cafe,Deli Works Cafe,-37.9489133,145.0616901
Parkdale,cafe,Delicious Bites Cafe,-38.0067618,145.0860612
Carlton North,cafe,Dench Cafe,-37.7830635,144.9826302
Clyde North,cafe,Deoro & Co,-38.1095105,145.3360558
Meadow Heights,gym,Derrimut 24:7 Gym - Coolaroo,-37.6473778,144.9328049
Braybrook,gym,Derrimut 24:7 Gym Braybrook,-37.7822883,144.8638736
Derrimut,gym,Derrimut 24:7 Gym,-37.7836304,144.7750809
St Albans,cafe,Dessert Story,-37.7432486,144.8011404
Footscray,cafe,Desserts by Night,-37.7851353,144.8918314
Springvale,cafe,Desserts By Night,-37.9506722,145.1529549
Kalorama,cafe,Destiny Point Cafe,-37.8180533,145.366347
Sunshine,cafe,Detour Cafe,-37.7793293,144.8287178
Preston,cafe,Dexter,-37.736112,145.0044769
Melbourne,cafe,Di Bella Coffee,-37.8101565,144.9571385
Melbourne,cafe,Di Parsia Pasticceria Caffe,-37.8209984,144.9559432
Diamond Creek,cafe,Diamond Creek Tram Cafe,-37.6779039,145.1517359
Greensborough,library,Diamond Valley Library,-37.68961,145.1083555
South Yarra,cafe,Dilly Daly,-37.8378754,144.9947871
South Yarra,cafe,Dineamic Food Store,-37.8391554,144.9938655
Melbourne,cafe,Ding Tea,-37.8134548,144.9625954
Hawthorn East,cafe,Ding Tea,-37.8206099,145.0362442
Melbourne,cafe,Diors Cafe & Bar,-37.82901,144.960725
Fitzroy North,cafe,Dirty Apron,-37.790641,144.997134
Melbourne,cafe,Disciples Of Epicurus,-37.8160124,144.9633324
Carlton North,cafe,District 35,-37.779923,144.9773463
Epping,cafe,DK,-37.6539739,145.0189489
Ivanhoe,cafe,Docasa,-37.7716644,145.0465519
South Melbourne,cafe,Dock Dot,-37.8315437,144.9710419
Gardenvale,supermarket,Dockendorf Grocer,-37.9043418,144.9982759
Fitzroy,cafe,Dog House,-37.7998667,144.9919632
Carlton North,gym,Doherty's Gym Brunswick,-37.7750366,144.9646206
Dandenong,gym,Doherty's Gym Dandenong,-37.9892492,145.2034561
Melbourne,gym,Dohertys,-37.819118,144.962587
Princes Hill,cafe,Dojo Espresso,-37.7671015,144.9616773
Doncaster,cafe,Dolce Espresso,-37.7866493,145.125762
Doncaster East,cafe,Dolce Mio Pasticceria & Gelateria,-37.7917173,145.1698554
Travancore,cafe,Dolce Vita,-37.7665586,144.9208789
Kilsyth,cafe,Dolcetti of Kilsyth,-37.8025309,145.316331
Brunswick East,cafe,Donatello's,-37.7586735,144.9638797
Doncaster,library,Doncaster Library,-37.7870877,145.1311791
Preston,supermarket,Dong Thinh International Food Store,-37.7389957,145.0036864
Brunswick East,cafe,Donny’s Deli,-37.7554988,144.9637926
Brunswick,cafe,Dope Donuts,-37.7537847,144.9491734
Bayswater North,cafe,Dorset Cafe,-37.8372736,145.287458
Hughesdale,cafe,Dosa One,-37.8942417,145.0769887
Springvale,cafe,Double D,-37.9506221,145.1540968
Travancore,cafe,Double Dutch Bakery,-37.7919104,144.9356257
Carlton North,cafe,Double Dutch Coffee Bar,-37.7708597,144.97166
Melbourne,cafe,Doughboys,-37.81595,144.957933
Templestowe,cafe,Down The Rabbit Hole,-37.752672,145.1523901
Frankston,cafe,Down the Street,-38.1579005,145.1307097
Cairnlea,cafe,Do’s Cafe,-37.7443814,144.8022043
St Kilda,cafe,Dr Jekyll,-37.8640141,144.9813215
Highett,gym,Dr Suz Squad,-37.954227,145.0319652
Hawthorn East,cafe,Dr. Brunch,-37.8229501,145.0367506
Fitzroy,cafe,Dr. Morse,-37.799833,144.9941396
Footscray,gym,Dragon,-37.7989534,144.9009403
Carlton North,cafe,Dre's Deli,-37.7717486,144.9642225
